accX,accY,accZ,gyrX,gyrY,gyrZ
-0.30,1.09,0.48,149.66,208.31,-8.00
-0.30,1.09,0.48,149.66,208.31,-8.00
-0.31,1.12,0.38,163.57,239.75,-3.72
-0.31,1.12,0.38,170.78,271.00,-2.99
-0.29,1.13,0.24,170.78,271.00,-2.99
-0.25,1.15,0.11,168.76,297.06,-4.15
-0.25,1.15,0.11,168.76,297.06,-4.15
-0.21,1.17,0.00,159.73,313.96,-7.32
-0.21,1.17,0.00,159.73,313.96,-7.32
-0.16,1.18,-0.10,144.78,322.02,-13.37
-0.16,1.18,-0.20,125.98,321.47,-20.87
-0.10,1.17,-0.20,125.98,321.47,-20.87
-0.04,1.15,-0.29,105.29,312.62,-28.75
-0.04,1.15,-0.29,105.29,312.62,-28.75
0.01,1.13,-0.37,82.15,296.26,-36.50
0.01,1.13,-0.37,57.62,273.93,-44.07
0.07,1.10,-0.45,57.62,273.93,-44.07
0.12,1.06,-0.47,32.78,247.44,-50.66
0.12,1.06,-0.47,32.78,247.44,-50.66
0.14,1.04,-0.45,9.34,218.93,-55.05
0.14,1.04,-0.45,9.34,218.93,-55.05
0.15,1.00,-0.41,-8.85,191.65,-58.11
0.15,1.00,-0.35,-22.09,169.01,-60.06
0.14,0.96,-0.37,-22.09,169.01,-60.06
0.13,0.90,-0.34,-31.74,151.49,-60.49
0.13,0.90,-0.34,-31.74,151.49,-60.49
0.12,0.87,-0.29,-38.33,136.78,-58.90
0.12,0.87,-0.29,-39.86,124.33,-54.63
0.10,0.84,-0.25,-39.86,124.33,-54.63
0.09,0.80,-0.22,-35.95,115.66,-48.83
0.09,0.80,-0.22,-35.95,115.66,-48.83
0.07,0.78,-0.21,-30.15,110.29,-41.99
0.07,0.78,-0.21,-30.15,94.67,-33.69
0.06,0.77,-0.23,-21.61,106.69,-33.69
0.07,0.77,-0.28,-13.37,104.19,-25.27
0.07,0.77,-0.28,-13.37,104.19,-25.27
0.07,0.76,-0.34,-7.08,100.34,-16.72
0.07,0.76,-0.34,-7.08,94.54,-9.28
0.09,0.77,-0.40,-5.13,94.54,-9.28
0.09,0.79,-0.44,-5.86,86.12,-3.48
0.09,0.79,-0.44,-5.86,86.12,-3.48
0.09,0.82,-0.46,-8.67,77.15,1.04
0.09,0.82,-0.46,-8.67,77.15,1.04
0.10,0.84,-0.47,-11.96,68.12,4.88
0.10,0.88,-0.46,-17.15,57.43,7.39
0.10,0.88,-0.46,-17.15,57.43,7.39
0.10,0.90,-0.45,-19.17,47.67,8.85
0.10,0.90,-0.45,-19.17,47.67,8.85
0.10,0.91,-0.45,-19.78,39.37,10.31
0.10,0.91,-0.45,-20.08,30.82,11.96
0.10,0.93,-0.43,-20.08,30.82,11.96
0.11,0.96,-0.41,-19.35,22.71,13.12
0.11,0.96,-0.41,-19.35,22.71,13.12
0.11,0.99,-0.37,-17.21,15.56,13.67
0.11,0.99,-0.37,-17.21,15.56,13.06
0.11,1.00,-0.33,-14.34,9.28,13.06
0.12,1.01,-0.31,-10.99,4.64,11.17
0.12,1.01,-0.31,-10.99,4.64,11.17
0.12,1.02,-0.28,-7.39,0.98,8.85
0.12,1.02,-0.28,-7.39,0.98,8.85
0.11,1.01,-0.25,-3.60,-1.59,6.23
0.11,1.01,-0.25,-0.24,-3.05,3.60
0.10,1.00,-0.23,-0.24,-3.05,3.60
0.10,0.99,-0.22,2.01,-3.36,1.59
0.10,0.99,-0.22,2.01,-3.36,1.59
0.09,0.97,-0.22,3.48,-3.60,0.00
0.09,0.97,-0.22,3.48,-3.60,0.00
0.09,0.96,-0.21,3.97,-3.54,-0.67
0.09,0.96,-0.20,3.78,-3.78,-0.55
0.09,0.96,-0.20,3.78,-3.78,-0.55
0.09,0.97,-0.18,3.23,-4.09,0.00
0.09,0.97,-0.18,3.23,-4.09,0.00
0.09,0.98,-0.16,2.44,-4.03,0.37
0.09,0.98,-0.16,2.44,-3.66,0.12
0.10,0.98,-0.16,2.20,-3.66,0.12
0.11,0.99,-0.15,1.40,-2.87,0.18
0.11,0.99,-0.15,1.40,-2.87,0.18
0.11,1.00,-0.14,1.10,-2.20,0.18
0.11,1.00,-0.14,1.10,-2.20,0.18
0.12,1.00,-0.13,1.10,-1.16,-0.49
0.12,1.00,-0.12,1.10,0.24,-1.65
0.11,1.00,-0.12,1.10,0.24,-1.65
0.11,0.99,-0.13,1.46,2.26,-2.81
0.11,0.99,-0.13,1.46,2.26,-2.81
0.12,0.98,-0.14,2.50,4.27,-3.42
0.12,0.98,-0.14,2.50,4.27,-3.42
0.13,0.98,-0.15,2.69,5.68,-3.66
0.13,0.98,-0.15,2.26,6.65,-4.21
0.13,0.98,-0.15,2.26,6.65,-4.21
0.12,0.97,-0.14,1.59,7.57,-4.82
0.12,0.97,-0.14,1.59,7.57,-4.82

0.57,1.04,-1.39,13.31,-102.72,9.95
0.57,1.04,-1.39,13.31,-102.72,9.95
0.52,0.94,-1.60,15.87,-162.54,10.93
0.52,0.94,-1.79,20.14,-236.27,15.63
0.41,0.75,-1.79,20.14,-236.27,15.63
0.24,0.52,-1.91,20.08,-319.34,25.82
0.24,0.52,-1.91,20.08,-319.34,25.82
-0.08,0.31,-1.88,-14.34,-404.24,39.73
-0.08,0.31,-1.88,-14.34,-482.36,64.88
-0.42,0.20,-1.68,-66.28,-475.83,64.88
-0.66,0.36,-1.52,-114.56,-526.31,97.84
-0.66,0.36,-1.52,-114.56,-526.31,97.84
-0.90,0.45,-1.19,-161.19,-563.84,118.84
-0.90,0.45,-1.19,-161.19,-583.56,133.36
-1.05,0.69,-0.88,-201.23,-583.56,133.36
-1.15,0.95,-0.52,-226.68,-586.06,140.26
-1.15,0.95,-0.52,-226.68,-586.06,140.26
-1.20,1.19,-0.04,-240.84,-575.50,138.98
-1.20,1.19,-0.04,-240.84,-546.57,130.80
-1.15,1.38,0.49,-236.02,-546.57,130.80
-1.01,1.52,0.88,-200.26,-493.47,121.34
-1.01,1.52,0.88,-200.26,-493.47,121.34
-0.82,1.62,1.08,-144.65,-415.59,108.46
-0.82,1.62,1.08,-144.65,-415.59,92.83
-0.63,1.68,1.16,-87.77,-324.58,88.87
-0.50,1.71,1.19,-38.88,-233.95,66.41
-0.50,1.71,1.19,-38.88,-233.95,66.41
-0.38,1.66,1.13,-0.31,-148.38,43.15
-0.38,1.66,1.13,-0.31,-148.38,43.15
-0.37,1.59,1.08,25.33,-72.94,22.28
-0.37,1.59,1.08,56.09,0.98,6.77
-0.39,1.48,0.99,56.09,0.98,6.77
-0.39,1.32,0.76,91.98,71.11,-0.73
-0.39,1.32,0.76,91.98,71.11,-0.73
-0.38,1.20,0.51,115.97,129.58,-2.08
-0.38,1.20,0.51,115.97,129.58,-2.08
-0.34,1.19,0.37,132.93,172.42,2.14
-0.34,1.19,0.27,152.77,201.78,9.77
-0.29,1.20,0.26,152.77,201.78,9.77
-0.23,1.21,0.12,172.06,221.56,16.42
-0.23,1.21,0.12,172.06,221.56,16.42
-0.16,1.24,-0.03,185.06,236.02,19.78
-0.16,1.24,-0.03,185.06,236.02,19.78
-0.08,1.25,-0.17,186.95,245.91,17.15
-0.08,1.22,-0.28,178.22,249.02,9.22
-0.01,1.24,-0.28,178.22,249.02,9.22
0.04,1.20,-0.34,160.71,245.48,-1.83
0.04,1.20,-0.34,160.71,245.48,-1.83
0.08,1.15,-0.37,138.37,235.60,-13.61
0.08,1.15,-0.37,138.37,235.60,-25.02
0.11,1.10,-0.39,113.59,220.15,-25.02
0.12,1.04,-0.39,88.44,199.04,-34.30
0.12,1.04,-0.39,88.44,199.04,-34.30
0.14,0.99,-0.36,63.72,172.91,-40.65
0.14,0.99,-0.36,63.72,172.91,-40.65
0.14,0.92,-0.31,43.09,144.41,-42.85
0.14,0.92,-0.31,26.67,119.87,-39.79
0.12,0.88,-0.27,26.67,119.87,-39.79
0.12,0.86,-0.21,12.15,101.75,-36.07
0.12,0.86,-0.21,12.15,101.75,-36.07
0.10,0.86,-0.12,1.77,87.52,-30.70
0.10,0.86,-0.12,1.77,87.52,-30.70
0.09,0.86,-0.04,-1.77,78.80,-25.15
0.12,0.87,-0.00,-0.55,77.58,-20.39
0.10,0.87,-0.00,-0.55,77.58,-20.39
0.12,0.88,-0.00,3.54,79.71,-16.17
0.12,0.88,-0.00,3.54,79.71,-16.17
0.14,0.89,-0.01,8.79,82.70,-12.76
0.14,0.89,-0.01,8.79,85.33,-10.80
0.15,0.90,-0.03,12.94,85.33,-10.80
0.15,0.91,-0.05,14.47,87.59,-10.68
0.15,0.91,-0.05,14.47,87.59,-10.68
0.15,0.89,-0.07,16.72,90.21,-11.47
0.15,0.89,-0.07,16.72,90.21,-11.47
0.15,0.88,-0.10,14.71,92.22,-12.76
0.15,0.88,-0.10,10.50,90.33,-12.27
0.13,0.89,-0.10,10.50,90.33,-12.27
0.12,0.91,-0.07,8.73,87.77,-10.62
0.12,0.91,-0.07,8.73,87.77,-10.62
0.12,0.91,-0.07,9.34,85.51,-8.73
0.12,0.91,-0.07,9.34,85.51,-8.73
0.11,0.92,-0.08,8.54,82.89,-6.47
0.11,0.93,-0.10,9.34,80.93,-4.52
0.11,0.93,-0.10,9.34,80.93,-4.52
0.11,0.93,-0.13,8.00,79.16,-3.23
0.11,0.93,-0.13,8.00,79.16,-3.23
0.11,0.93,-0.14,5.07,76.90,-1.83
0.11,0.93,-0.14,5.07,76.90,-0.79
0.12,0.95,-0.17,-0.37,74.10,-0.79
0.12,0.98,-0.13,-8.24,68.12,0.43
0.12,0.98,-0.13,-8.24,68.12,0.43
0.11,1.00,-0.08,-12.21,62.81,1.10
0.11,1.00,-0.08,-12.21,62.81,1.10
0.11,1.01,-0.06,-13.06,59.75,0.98
0.11,1.01,-0.06,-12.27,58.90,0.24
0.11,1.01,-0.05,-12.27,58.90,0.24
0.11,1.00,-0.06,-11.23,59.14,-0.55
0.11,1.00,-0.06,-11.23,59.14,-0.55
0.11,1.01,-0.06,-10.56,58.96,-1.28
0.11,1.01,-0.06,-10.56,58.96,-1.83
0.12,1.00,-0.09,-9.52,57.98,-1.83
0.12,1.00,-0.07,-11.78,55.24,-2.75
0.12,1.00,-0.07,-11.78,55.24,-2.75
0.11,1.01,-0.05,-10.01,53.28,-2.87
0.11,1.01,-0.05,-10.01,53.28,-2.87
0.11,1.01,-0.06,-6.96,53.71,-3.54
0.12,1.00,-0.08,-4.27,54.26,-4.21
0.12,1.00,-0.08,-4.27,54.26,-4.21
0.12,1.00,-0.09,-2.44,54.26,-4.70
0.12,1.00,-0.09,-2.44,54.26,-4.70
0.12,1.00,-0.11,-1.71,53.65,-5.25
0.12,0.99,-0.12,-1.95,52.55,-5.74
0.12,0.99,-0.12,-1.95,52.55,-5.74
0.12,0.99,-0.13,-3.11,50.78,-6.53
0.12,0.99,-0.13,-3.11,50.78,-6.53
0.12,0.97,-0.14,-5.07,48.71,-6.90
0.12,0.94,-0.13,-6.77,46.88,-6.84
0.12,0.97,-0.13,-6.77,46.88,-6.84
0.13,0.93,-0.16,-7.32,46.02,-6.53
0.13,0.93,-0.16,-7.32,46.02,-6.53
0.14,0.95,-0.14,-11.96,43.76,-5.92
0.14,0.95,-0.14,-12.51,40.22,-4.46
0.13,0.96,-0.10,-12.51,40.22,-4.46
0.13,0.97,-0.09,-10.86,38.76,-3.66
0.13,0.97,-0.09,-10.86,38.76,-3.66
0.13,0.97,-0.09,-9.16,38.82,-3.66
0.13,0.97,-0.09,-7.26,39.37,-3.72
0.13,0.97,-0.09,-7.26,39.37,-3.72

0.52,0.72,-1.93,32.23,-185.24,41.26
0.52,0.72,-1.93,32.23,-185.24,41.26
0.44,0.65,-2.17,14.53,-294.01,62.81
0.44,0.65,-2.01,-16.85,-415.83,92.83
0.13,0.72,-2.02,-16.85,-415.83,92.83
-0.29,0.98,-1.57,-62.50,-523.44,104.19
-0.29,0.98,-1.57,-62.50,-523.44,104.19
-0.69,0.98,-0.98,-102.36,-592.41,96.86
-0.69,0.98,-0.98,-106.51,-605.90,93.44
-0.94,0.76,-0.60,-106.51,-605.90,93.44
-0.95,0.82,-0.55,-109.56,-584.35,97.72
-0.95,0.82,-0.55,-109.56,-584.35,97.72
-0.98,1.00,-0.26,-115.97,-575.20,99.24
-0.98,1.00,0.01,-113.95,-563.29,90.58
-0.96,1.08,0.01,-113.95,-563.29,90.58
-0.84,1.16,0.14,-96.98,-525.57,81.30
-0.84,1.16,0.14,-96.98,-525.57,81.30
-0.73,1.30,0.37,-93.99,-473.33,63.23
-0.73,1.30,0.37,-98.57,-413.64,36.56
-0.63,1.44,0.67,-98.57,-413.64,36.56
-0.54,1.49,0.94,-87.83,-345.70,8.73
-0.54,1.49,0.94,-87.83,-345.70,8.73
-0.47,1.42,1.06,-62.93,-271.42,-15.44
-0.47,1.42,1.06,-32.35,-196.47,-32.90
-0.43,1.28,1.06,-32.35,-196.47,-32.90
-0.42,1.13,1.01,-1.65,-124.57,-40.59
-0.42,1.13,1.01,-1.65,-124.57,-40.59
-0.41,1.01,0.90,24.48,-58.78,-38.88
-0.41,1.01,0.90,47.30,0.92,-29.48
-0.37,0.92,0.80,47.30,0.92,-29.48
-0.33,0.90,0.70,65.92,53.53,-15.56
-0.33,0.90,0.70,65.92,53.53,-15.56
-0.29,0.93,0.59,81.97,97.78,-0.55
-0.29,0.93,0.59,81.97,97.78,13.43
-0.23,0.96,0.48,99.06,135.99,13.43
-0.18,0.99,0.37,110.41,165.16,23.99
-0.18,0.99,0.37,110.41,165.16,23.99
-0.14,1.03,0.26,117.25,185.06,31.49
-0.14,1.03,0.26,117.25,185.06,31.49
-0.09,1.07,0.15,120.30,198.49,35.89
-0.09,1.07,0.15,120.30,214.11,35.89
-0.04,1.08,0.05,118.59,206.60,35.89
0.00,1.10,-0.02,109.80,209.29,32.10
0.00,1.10,-0.02,109.80,209.29,32.10
0.04,1.12,-0.06,96.13,208.44,25.27
0.04,1.12,-0.06,96.13,208.44,25.27
0.06,1.11,-0.09,81.24,205.38,15.75
0.06,1.11,-0.09,81.24,189.76,5.19
0.08,1.08,-0.11,64.09,200.07,5.19
0.08,1.08,-0.09,45.72,191.53,-3.85
0.08,1.08,-0.09,45.72,191.53,-3.85
0.08,1.06,-0.05,31.19,183.04,-11.41
0.08,1.06,-0.05,31.19,183.04,-11.41
0.06,1.05,0.02,17.94,175.60,-18.43
0.06,1.05,0.02,2.32,169.98,-23.38
0.03,1.02,0.08,9.83,169.98,-23.38
0.01,1.00,0.10,5.98,168.09,-26.00
0.01,1.00,0.10,5.98,168.09,-26.00
0.02,0.99,0.10,4.33,169.43,-27.34
0.02,0.99,0.10,4.33,169.43,-27.34
0.03,0.96,0.08,3.66,171.63,-27.89
0.03,0.96,0.08,2.99,171.81,-26.98
0.04,0.95,0.06,2.99,171.81,-26.98
0.06,0.94,0.02,2.01,170.90,-25.63
0.06,0.94,0.02,2.01,170.90,-25.63
0.08,0.94,-0.02,0.85,169.01,-24.54
0.08,0.94,-0.02,0.85,169.01,-24.54
0.10,0.93,-0.06,-0.73,165.59,-23.50
0.10,0.93,-0.08,-2.93,160.16,-22.77
0.11,0.93,-0.08,-2.93,160.16,-22.77
0.12,0.94,-0.10,-6.16,154.24,-22.64
0.12,0.94,-0.10,-6.16,154.24,-22.64
0.11,0.94,-0.11,-8.24,149.66,-23.07
0.11,0.94,-0.11,-9.40,145.08,-23.13
0.11,0.93,-0.12,-9.40,145.08,-23.13
0.10,0.94,-0.12,-8.91,140.32,-22.28
0.10,0.94,-0.12,-8.91,140.32,-22.28
0.10,0.95,-0.15,-7.45,135.44,-21.30
0.10,0.95,-0.15,-6.59,130.74,-20.81
0.10,0.95,-0.18,-6.59,130.74,-20.81
0.10,0.95,-0.20,-6.77,124.51,-19.71
0.10,0.95,-0.20,-6.77,124.51,-19.71
0.10,0.95,-0.23,-8.12,118.29,-18.43
0.10,0.95,-0.23,-8.12,118.29,-18.43
0.11,0.94,-0.26,-10.74,111.21,-16.97
0.11,0.93,-0.27,-14.71,103.64,-15.50
0.11,0.93,-0.27,-14.71,103.64,-15.50
0.11,0.93,-0.26,-18.68,95.52,-13.37
0.11,0.93,-0.26,-18.68,95.52,-13.37
0.10,0.93,-0.25,-21.97,87.16,-10.99
0.10,0.93,-0.25,-23.01,79.96,-8.36
0.10,0.93,-0.24,-23.01,79.96,-8.36
0.10,0.94,-0.23,-21.61,74.22,-5.62
0.10,0.94,-0.23,-21.61,74.22,-5.62
0.11,0.95,-0.24,-20.39,69.46,-3.78
0.11,0.95,-0.24,-19.10,64.39,-2.38
0.11,0.95,-0.25,-19.10,64.39,-2.38
0.12,0.96,-0.25,-17.94,59.33,-1.40
0.12,0.96,-0.25,-17.94,59.33,-1.40
0.13,0.96,-0.26,-17.27,54.63,-0.85
0.13,0.96,-0.26,-16.60,50.23,-0.43
0.13,0.95,-0.27,-16.60,50.23,-0.43
0.13,0.95,-0.27,-16.72,45.65,-0.31
0.13,0.95,-0.27,-16.72,45.65,-0.31
0.13,0.96,-0.26,-16.91,40.59,-0.12
0.13,0.96,-0.26,-16.91,40.59,-0.12
0.14,0.97,-0.24,-16.36,36.13,0.12
0.14,0.98,-0.21,-15.01,31.68,0.43
0.14,0.98,-0.21,-15.01,31.68,0.43
0.14,0.99,-0.20,-11.41,28.38,0.18
0.14,0.99,-0.20,-11.41,28.38,0.18
0.15,0.99,-0.20,-7.02,26.86,-0.18
0.15,0.99,-0.20,-3.17,25.33,-1.16
0.15,0.99,-0.21,-3.17,25.33,-1.16
0.15,0.99,-0.21,-0.12,22.71,-2.38
0.15,0.99,-0.21,-0.12,22.71,-2.38
0.15,0.98,-0.22,2.01,20.14,-3.42
0.15,0.98,-0.22,2.01,20.14,-3.85
0.15,0.97,-0.21,1.40,16.91,-3.85
0.15,0.96,-0.20,1.59,13.92,-4.03
0.15,0.96,-0.20,1.59,13.92,-4.03
0.15,0.97,-0.18,1.34,11.29,-3.66
0.15,0.97,-0.18,1.34,11.29,-3.66
0.15,0.98,-0.16,2.14,8.91,-3.17
0.15,0.98,-0.16,2.14,8.24,-3.54
0.15,0.98,-0.15,3.60,8.24,-3.54
0.15,0.97,-0.15,4.76,8.48,-4.27
0.15,0.97,-0.15,4.76,8.48,-4.27

0.39,0.62,-1.76,-29.72,-93.02,32.59
0.39,0.62,-1.76,-29.72,-93.02,32.59
0.29,0.55,-2.02,-49.80,-180.85,62.99
0.29,0.50,-2.09,-78.31,-277.83,97.60
0.08,0.50,-2.09,-78.31,-277.83,97.60
-0.24,0.54,-1.99,-122.80,-372.86,132.26
-0.24,0.54,-1.99,-122.80,-372.86,132.26
-0.55,0.57,-1.85,-168.64,-460.39,163.94
-0.55,0.76,-1.69,-218.32,-539.49,192.50
-0.80,0.77,-1.69,-218.32,-539.49,192.50
-1.06,1.07,-1.37,-262.21,-608.46,213.75
-1.06,1.07,-1.37,-262.21,-608.46,213.75
-1.23,1.30,-0.96,-291.87,-649.90,216.25
-1.31,1.54,-0.50,-308.04,-660.52,202.88
-1.31,1.54,-0.50,-308.04,-660.52,202.88
-1.24,1.76,0.08,-305.36,-639.40,179.32
-1.24,1.76,0.08,-305.36,-639.40,179.32
-1.09,1.88,0.55,-274.72,-591.13,148.44
-0.87,1.92,0.92,-226.81,-513.98,111.39
-0.85,1.92,0.92,-226.81,-513.98,111.39
-0.63,1.87,1.15,-163.94,-424.13,72.69
-0.63,1.87,1.15,-163.94,-424.13,72.69
-0.45,1.74,1.25,-95.95,-328.06,34.85
-0.45,1.54,1.25,-30.09,-232.85,3.17
-0.37,1.54,1.25,-30.09,-232.85,3.17
-0.37,1.31,1.17,27.34,-138.92,-19.65
-0.37,1.31,1.17,27.34,-138.92,-19.65
-0.37,1.13,1.01,74.04,-48.46,-31.07
-0.37,0.97,0.76,110.23,33.26,-31.13
-0.33,0.97,0.76,110.23,33.26,-31.13
-0.29,0.90,0.49,131.23,97.35,-23.19
-0.29,0.90,0.49,131.23,97.35,-23.19
-0.22,0.89,0.26,143.98,146.06,-11.35
-0.22,0.89,0.26,149.54,182.19,-1.65
-0.15,0.88,0.06,149.54,182.19,-1.65
-0.10,0.91,-0.08,149.05,198.97,7.57
-0.10,0.91,-0.08,149.05,198.97,7.57
-0.03,0.96,-0.24,148.13,203.31,15.44
-0.03,0.96,-0.24,148.13,203.31,15.44
0.06,1.02,-0.43,147.83,202.45,20.26
0.06,1.02,-0.43,145.14,192.99,22.03
0.18,1.04,-0.61,145.14,192.99,22.03
0.27,1.08,-0.71,136.47,171.51,21.24
0.27,1.08,-0.71,136.47,171.51,21.24
0.31,1.11,-0.72,123.72,140.93,18.13
0.31,1.11,-0.72,123.72,140.93,18.13
0.30,1.11,-0.65,109.74,107.67,12.63
0.30,1.11,-0.59,94.60,78.25,5.68
0.26,1.10,-0.57,94.60,78.25,5.68
0.21,1.06,-0.47,79.90,56.03,-1.40
0.21,1.06,-0.47,79.90,56.03,-1.40
0.16,1.02,-0.35,65.80,39.37,-6.77
0.16,1.02,-0.35,65.80,39.37,-10.62
0.11,0.99,-0.22,54.20,29.36,-10.62
0.08,0.98,-0.10,46.02,26.61,-13.06
0.08,0.98,-0.10,46.02,26.61,-13.06
0.05,0.97,0.01,42.54,29.30,-14.28
0.05,0.97,0.01,42.54,29.30,-14.28
0.03,0.97,0.09,43.64,37.72,-14.59
0.03,0.97,0.09,43.64,50.29,-14.53
0.03,0.97,0.12,47.73,50.29,-14.53
0.03,0.98,0.13,54.08,63.96,-13.92
0.03,0.98,0.13,54.08,63.96,-13.92
0.04,0.98,0.09,61.04,77.51,-13.73
0.04,0.98,0.09,61.04,77.51,-13.73
0.06,0.98,0.03,65.19,89.90,-14.59
0.06,0.98,0.03,65.19,99.24,-15.01
0.08,0.97,-0.04,66.89,99.24,-15.01
0.10,0.97,-0.08,66.16,104.49,-15.50
0.10,0.97,-0.08,66.16,104.49,-15.50
0.11,0.96,-0.09,63.48,105.96,-16.05
0.11,0.96,-0.09,63.48,105.96,-16.05
0.11,0.97,-0.06,60.85,104.98,-16.17
0.11,0.97,-0.04,59.81,103.09,-15.99
0.11,0.97,-0.04,59.81,103.09,-15.99
0.10,0.97,-0.05,61.22,101.87,-15.75
0.10,0.97,-0.05,61.22,101.87,-15.75
0.10,0.96,-0.08,62.44,100.46,-14.89
0.10,0.96,-0.08,62.44,100.46,-14.89
0.10,0.95,-0.12,61.58,98.02,-13.61
0.10,0.95,-0.13,57.62,94.85,-12.02
0.10,0.95,-0.13,57.62,94.85,-12.02
0.09,0.95,-0.12,50.48,90.76,-10.80
0.09,0.95,-0.12,50.48,90.76,-10.80
0.09,0.94,-0.12,42.54,86.67,-10.01
0.09,0.94,-0.12,42.54,86.67,-9.77
0.09,0.95,-0.10,32.65,83.19,-9.77
0.08,0.96,-0.08,24.72,80.02,-8.54
0.08,0.96,-0.08,24.72,80.02,-8.54
0.08,0.96,-0.07,17.70,78.19,-7.69
0.08,0.96,-0.07,17.70,78.19,-7.69
0.09,0.97,-0.07,11.05,77.58,-7.20
0.09,0.97,-0.07,4.94,76.90,-6.96
0.09,0.97,-0.07,4.94,76.90,-6.96
0.10,0.97,-0.06,0.06,76.05,-6.90
0.10,0.97,-0.06,0.06,76.05,-6.90
0.11,0.97,-0.07,-4.15,75.07,-7.08
0.11,0.97,-0.07,-4.15,73.12,-6.96
0.11,0.98,-0.06,-7.81,73.12,-6.96
0.12,0.98,-0.06,-9.22,71.47,-6.90
0.12,0.98,-0.06,-9.22,71.47,-6.90
0.13,0.99,-0.04,-9.70,69.95,-7.02
0.13,0.99,-0.04,-9.70,69.95,-6.84
0.13,1.00,-0.03,-7.93,67.57,-6.84
0.13,1.00,-0.04,-5.62,66.22,-7.08
0.13,1.00,-0.04,-5.62,66.22,-7.08
0.13,0.99,-0.05,-2.14,65.61,-7.69
0.13,0.99,-0.05,-2.14,65.61,-7.69
0.14,0.99,-0.06,-0.37,65.55,-8.12
0.14,0.99,-0.08,1.71,64.58,-8.54
0.14,0.99,-0.08,1.71,64.58,-8.54
0.14,0.98,-0.09,2.99,62.44,-8.91
0.14,0.98,-0.09,2.99,62.44,-8.91
0.14,0.97,-0.09,2.62,60.06,-9.83
0.14,0.97,-0.09,2.62,58.04,-10.38
0.14,0.96,-0.11,1.16,58.04,-10.38
0.14,0.95,-0.11,-1.28,56.27,-10.74
0.14,0.95,-0.11,-1.28,56.27,-10.74
0.13,0.95,-0.09,-2.56,53.10,-9.89
0.13,0.95,-0.09,-2.56,53.10,-9.89
0.13,0.96,-0.08,-3.30,50.84,-8.67
0.13,0.95,-0.08,-3.30,49.99,-7.87
0.13,0.95,-0.08,-3.30,49.99,-7.87
0.13,0.96,-0.09,-3.48,49.68,-7.45
0.13,0.96,-0.09,-3.48,49.68,-7.45
0.13,0.96,-0.09,-4.21,49.13,-7.08
0.13,0.96,-0.09,-4.88,48.34,-6.41
0.14,0.96,-0.09,-4.88,48.34,-6.41

0.41,0.49,-1.95,17.70,-221.62,10.19
0.41,0.49,-1.95,17.70,-221.62,10.19
0.27,0.38,-2.23,-4.21,-310.12,48.28
-0.02,0.33,-2.39,-29.17,-413.94,88.62
-0.02,0.33,-2.39,-29.17,-413.94,88.62
-0.41,0.57,-2.11,-87.71,-519.10,113.28
-0.41,0.57,-2.11,-87.71,-519.10,113.28
-0.83,0.75,-1.69,-134.09,-613.04,123.47
-1.18,0.92,-1.19,-185.61,-672.00,112.73
-1.18,0.92,-1.19,-185.61,-672.00,112.73
-1.34,0.97,-0.75,-224.00,-683.11,94.79
-1.34,0.97,-0.75,-224.00,-683.11,87.65
-1.39,1.12,-0.27,-240.97,-669.31,87.65
-1.39,1.31,0.26,-239.32,-639.53,84.96
-1.39,1.31,0.26,-239.32,-639.53,84.96
-1.30,1.37,0.86,-224.98,-583.31,76.97
-1.30,1.37,0.86,-224.98,-583.31,71.11
-1.05,1.46,1.16,-191.59,-493.47,71.11
-0.72,1.53,1.21,-127.69,-392.03,64.94
-0.72,1.53,1.21,-127.69,-392.03,64.94
-0.47,1.51,1.18,-70.50,-299.38,50.84
-0.47,1.51,1.18,-70.50,-299.38,50.84
-0.31,1.50,1.08,-25.88,-218.26,37.11
-0.26,1.44,1.01,10.86,-147.09,24.72
-0.26,1.44,1.01,10.86,-147.09,24.72
-0.24,1.35,0.93,36.32,-79.77,12.21
-0.24,1.35,0.93,36.32,-79.77,12.21
-0.26,1.24,0.83,52.00,-18.62,4.76
-0.26,1.24,0.83,66.41,36.62,4.21
-0.27,1.15,0.69,66.41,36.62,4.21
-0.25,1.09,0.49,82.64,85.69,9.83
-0.25,1.09,0.49,82.64,85.69,9.83
-0.20,1.06,0.28,94.06,126.40,17.52
-0.20,1.06,0.28,94.06,126.40,17.52
-0.12,1.06,0.12,99.67,154.91,24.54
-0.12,1.06,0.12,101.56,169.25,29.60
-0.04,1.09,0.02,101.56,169.25,29.60
0.04,1.13,-0.08,100.83,174.87,31.68
0.04,1.13,-0.08,100.83,174.87,31.68
0.11,1.15,-0.17,95.76,175.90,28.56
0.11,1.15,-0.17,95.76,175.90,28.56
0.17,1.13,-0.27,86.61,174.13,20.39
0.17,1.13,-0.27,74.40,166.38,10.56
0.21,1.11,-0.33,74.40,166.38,10.56
0.23,1.07,-0.32,59.69,151.79,0.31
0.23,1.07,-0.32,59.69,151.79,0.31
0.21,1.04,-0.27,44.74,134.52,-8.00
0.21,1.04,-0.27,44.74,134.52,-8.00
0.19,1.02,-0.20,33.63,119.45,-14.71
0.16,1.00,-0.14,26.73,107.73,-19.53
0.16,1.00,-0.14,26.73,107.73,-19.53
0.14,0.99,-0.11,23.32,97.96,-22.16
0.14,0.99,-0.11,23.32,97.96,-22.16
0.13,0.96,-0.09,24.05,91.19,-22.83
