accX,accY,accZ,gyrX,gyrY,gyrZ
0.46,0.44,-0.29,75.50,74.83,-10.86
0.46,0.44,-0.29,64.64,79.10,-4.88
0.50,0.53,-0.33,64.64,79.10,-4.88
0.52,0.61,-0.34,55.73,82.03,-5.43
0.52,0.61,-0.34,55.73,82.03,-5.43
0.52,0.66,-0.33,48.58,83.98,-10.86
0.52,0.66,-0.33,48.58,83.98,-10.86
0.51,0.65,-0.37,42.36,85.88,-18.74
0.51,0.65,-0.47,37.17,84.05,-24.23
0.50,0.54,-0.46,37.17,84.05,-24.23
0.49,0.45,-0.49,28.93,79.96,-23.32
0.49,0.45,-0.49,28.93,79.96,-23.32
0.49,0.45,-0.48,16.11,77.51,-15.44
0.49,0.45,-0.48,16.11,77.51,-15.44
0.50,0.55,-0.46,4.64,75.50,-5.86
0.50,0.65,-0.43,-3.11,73.43,-2.56
0.50,0.65,-0.43,-3.11,73.43,-2.56
0.49,0.75,-0.40,-8.48,71.04,-4.52
0.49,0.75,-0.40,-8.48,71.04,-4.52
0.50,0.74,-0.43,-7.39,67.57,-10.93
0.50,0.74,-0.43,-2.56,60.85,-16.78
0.51,0.65,-0.51,-2.56,60.85,-16.78
0.52,0.59,-0.55,1.71,48.65,-14.40
0.52,0.59,-0.55,1.71,48.65,-14.40
0.54,0.61,-0.60,4.39,36.68,-6.41
0.54,0.61,-0.60,4.39,36.68,-6.41
0.55,0.69,-0.57,-3.78,27.16,-3.23
0.55,0.66,-0.52,-8.61,20.26,-3.97
0.55,0.66,-0.52,-8.61,20.26,-3.97
0.54,0.65,-0.48,-11.11,16.91,-3.54
0.54,0.65,-0.48,-11.11,16.91,-3.54
0.54,0.68,-0.44,-13.85,15.32,-0.92
0.54,0.71,-0.42,-13.24,13.79,1.65
0.54,0.71,-0.42,-13.24,13.79,1.65
0.56,0.71,-0.44,-10.68,12.33,3.17
0.56,0.71,-0.44,-10.68,12.33,3.17
0.56,0.73,-0.45,-9.77,10.44,4.27

-0.75,0.30,-1.63,-183.17,210.21,408.20
-0.75,0.30,-1.63,-183.17,210.21,408.20
-0.70,0.52,-1.71,-210.27,197.45,410.89
-0.61,0.75,-1.82,-229.19,187.93,401.12
-0.61,0.75,-1.82,-229.19,187.93,401.12
-0.48,0.93,-2.00,-233.64,178.47,381.47
-0.48,0.93,-2.00,-233.64,178.47,381.47
-0.36,0.98,-2.18,-218.93,161.99,352.97
-0.36,0.98,-2.34,-195.07,129.03,326.54
-0.25,0.98,-2.32,-195.07,129.03,326.54
-0.17,1.02,-2.40,-171.14,82.09,306.88
-0.17,1.02,-2.40,-171.14,82.09,306.88
-0.14,1.06,-2.34,-143.07,23.62,287.41
-0.14,1.06,-2.34,-111.45,-40.10,266.24
-0.20,1.01,-2.15,-111.45,-40.10,266.24
-0.27,1.00,-1.83,-86.73,-99.79,244.57
-0.27,1.00,-1.83,-86.73,-99.79,244.57
-0.35,1.06,-1.59,-58.04,-149.48,226.56
-0.35,0.94,-1.44,-7.63,-186.10,206.36
-0.38,0.93,-1.44,-7.63,-186.10,206.36
-0.42,0.79,-1.41,31.80,-213.32,187.56
-0.42,0.79,-1.41,31.80,-213.32,187.56
-0.43,0.71,-1.45,65.06,-232.06,175.60
-0.43,0.71,-1.43,83.44,-248.54,163.45
-0.47,0.65,-1.43,83.44,-248.54,163.45
-0.51,0.58,-1.38,92.53,-264.83,149.23
-0.51,0.58,-1.38,92.53,-264.83,149.23
-0.52,0.56,-1.34,95.70,-283.14,135.38
-0.52,0.56,-1.34,91.43,-302.49,121.64
-0.51,0.62,-1.30,91.43,-302.49,121.64
-0.50,0.64,-1.23,86.12,-318.12,104.37
-0.50,0.64,-1.23,86.12,-318.12,104.37
-0.50,0.64,-1.08,80.93,-323.30,83.56
-0.50,0.64,-1.08,80.93,-323.30,65.00
-0.44,0.69,-0.93,77.15,-314.33,65.00
-0.35,0.79,-0.85,77.64,-299.99,48.46
-0.35,0.79,-0.85,77.64,-299.99,48.46
-0.32,0.92,-0.72,89.05,-289.98,35.16
-0.32,0.92,-0.72,89.05,-289.98,35.16
-0.28,0.93,-0.69,125.24,-269.53,21.67
-0.22,0.91,-0.70,142.76,-233.64,-4.27
-0.22,0.91,-0.70,142.76,-233.64,-4.27
-0.19,0.89,-0.69,151.55,-203.61,-28.20
-0.19,0.89,-0.69,151.55,-203.61,-28.20
-0.15,0.82,-0.70,168.46,-184.94,-43.76
-0.09,0.79,-0.74,180.91,-169.31,-52.86
-0.09,0.79,-0.74,180.91,-169.31,-52.86
-0.04,0.84,-0.72,179.02,-155.21,-60.61
-0.04,0.84,-0.72,179.02,-155.21,-60.61
0.01,0.91,-0.66,171.45,-144.04,-73.97
0.06,0.91,-0.60,164.73,-131.59,-91.49
0.06,0.91,-0.60,164.73,-131.59,-91.49
0.09,0.91,-0.51,159.61,-116.03,-107.54
0.09,0.91,-0.51,159.61,-116.03,-107.54
0.13,0.89,-0.40,157.47,-101.56,-121.40
0.13,0.87,-0.41,159.24,-88.81,-131.29
0.15,0.87,-0.41,159.24,-88.81,-131.29
0.18,0.79,-0.50,158.81,-74.34,-140.20
0.18,0.79,-0.50,158.81,-74.34,-140.20
0.18,0.67,-0.52,150.57,-62.62,-149.17
0.18,0.67,-0.52,134.64,-52.43,-154.36
0.19,0.61,-0.47,134.64,-52.43,-154.36
0.20,0.61,-0.40,117.80,-39.18,-156.19
0.20,0.61,-0.40,117.80,-39.18,-156.19
0.21,0.61,-0.35,108.22,-25.27,-157.17
0.21,0.61,-0.35,108.22,-12.02,-157.17
0.23,0.59,-0.30,106.75,-12.02,-157.17
0.25,0.56,-0.28,111.02,1.95,-155.46
0.25,0.56,-0.28,111.02,1.95,-155.46
0.27,0.56,-0.30,118.77,18.31,-153.32
0.27,0.56,-0.30,118.77,18.31,-153.32
0.28,0.52,-0.34,121.64,32.53,-152.16
0.28,0.45,-0.36,122.62,39.18,-148.99
0.25,0.46,-0.36,122.62,39.18,-148.99
0.22,0.36,-0.44,127.20,48.10,-143.49
0.22,0.36,-0.44,127.20,48.10,-143.49
0.25,0.21,-0.58,123.47,62.44,-136.96
0.25,0.21,-0.58,123.47,62.44,-136.96
0.29,0.13,-0.65,107.60,75.07,-126.71
0.35,0.12,-0.74,85.88,83.62,-112.06
0.36,0.12,-0.74,85.88,83.62,-112.06
0.42,0.13,-0.73,62.13,83.68,-99.24
0.42,0.13,-0.73,62.13,83.68,-99.24
0.47,0.17,-0.70,47.55,74.28,-85.45
0.47,0.17,-0.70,47.55,74.28,-73.73
0.51,0.24,-0.70,34.61,65.19,-73.73
0.55,0.29,-0.69,25.51,59.69,-66.71
0.55,0.29,-0.69,25.51,59.69,-66.71
0.54,0.34,-0.63,19.71,52.43,-63.17
0.54,0.34,-0.63,19.71,52.43,-63.17
0.50,0.33,-0.58,19.29,49.50,-63.05
0.50,0.33,-0.58,19.29,54.50,-63.54
0.46,0.28,-0.56,22.95,54.50,-63.54
0.39,0.20,-0.57,25.82,65.37,-61.71
0.39,0.20,-0.57,25.82,65.37,-61.71
0.37,0.07,-0.66,27.16,77.39,-55.18
0.37,0.07,-0.66,27.16,77.39,-55.18
0.41,0.03,-0.75,25.02,84.72,-40.47
0.41,0.03,-0.79,20.69,78.19,-18.62
0.43,0.03,-0.79,20.69,78.19,-18.62
0.47,0.06,-0.82,15.63,67.57,2.20
0.47,0.06,-0.82,15.63,67.57,2.20
0.52,0.17,-0.83,7.63,61.65,18.49
0.52,0.17,-0.83,7.63,61.65,27.65
0.58,0.30,-0.85,-2.75,58.65,27.65
0.62,0.40,-0.85,-13.18,54.87,27.83
0.62,0.40,-0.85,-13.18,54.87,27.83
0.63,0.49,-0.82,-21.36,49.32,21.85
0.63,0.49,-0.82,-21.36,49.32,21.85
0.61,0.53,-0.77,-24.78,41.20,12.08
0.61,0.53,-0.77,-21.73,32.71,3.17
0.57,0.53,-0.73,-21.73,32.71,3.17
0.53,0.49,-0.72,-14.34,25.39,-2.44
0.53,0.49,-0.72,-14.34,25.39,-2.44
0.50,0.46,-0.76,-7.93,19.41,-5.25
0.50,0.46,-0.76,-7.93,19.41,-5.25
0.47,0.40,-0.82,-1.34,16.42,-3.97
0.47,0.37,-0.84,2.50,13.98,0.12
0.47,0.37,-0.84,2.50,13.98,0.12
0.47,0.39,-0.82,-1.10,12.02,5.25
0.47,0.39,-0.82,-1.10,12.02,5.25
0.48,0.43,-0.80,-4.58,9.58,9.95
0.48,0.43,-0.80,-4.58,9.58,13.00
0.50,0.47,-0.78,-6.96,6.90,13.00
0.50,0.52,-0.76,-9.77,5.74,13.98
0.50,0.52,-0.76,-9.77,5.74,13.98
0.52,0.55,-0.77,-11.11,4.09,12.57
0.52,0.55,-0.77,-11.11,4.09,12.57

-0.47,-0.75,-1.61,-66.77,329.71,135.99
-0.47,-0.75,-1.61,-66.77,329.71,135.99
-0.46,-0.70,-1.72,-95.83,305.24,184.81
-0.46,-0.57,-1.73,-121.58,274.66,228.45
-0.46,-0.57,-1.73,-121.58,274.66,228.45
-0.48,-0.42,-1.61,-135.38,239.69,263.31
-0.48,-0.42,-1.61,-135.38,239.69,263.31
-0.54,-0.29,-1.53,-134.16,203.80,291.14
-0.51,-0.20,-1.63,-133.91,176.64,311.65
-0.51,-0.20,-1.63,-133.91,176.64,311.65
-0.50,-0.04,-1.78,-141.48,156.31,327.39
-0.50,-0.04,-1.78,-141.48,156.31,327.39
-0.44,0.07,-1.93,-146.67,135.13,337.59
-0.44,0.07,-2.09,-147.95,116.70,343.87
-0.37,0.28,-2.09,-147.95,116.70,343.87
-0.29,0.46,-2.19,-152.77,97.29,338.87
-0.29,0.46,-2.19,-152.77,97.29,338.87
-0.24,0.63,-2.16,-157.71,68.97,322.08
-0.24,0.63,-2.16,-157.71,30.52,300.48
-0.22,0.77,-2.08,-152.04,30.52,300.48
-0.26,0.85,-2.02,-131.53,-9.09,276.73
-0.26,0.85,-2.02,-131.53,-9.09,276.73
-0.33,0.89,-1.94,-98.75,-51.21,254.64
-0.33,0.89,-1.94,-98.75,-51.21,237.18
-0.43,0.88,-1.87,-55.11,-97.29,237.18
-0.50,0.83,-1.85,-8.24,-140.62,220.70
-0.50,0.83,-1.85,-8.24,-140.62,220.70
-0.53,0.79,-1.83,31.19,-176.70,206.79
-0.53,0.79,-1.83,31.19,-176.70,191.59
-0.55,0.76,-1.73,58.84,-210.88,191.59
-0.52,0.75,-1.68,78.74,-239.50,174.74
-0.52,0.75,-1.68,78.74,-239.50,174.74
-0.49,0.74,-1.64,92.77,-266.72,155.27
-0.49,0.74,-1.64,92.77,-266.72,155.27
-0.46,0.78,-1.55,96.31,-291.08,133.54
-0.46,0.78,-1.55,98.14,-308.47,108.89
-0.47,0.80,-1.40,98.14,-308.47,108.89
-0.50,0.75,-1.21,104.19,-314.27,81.12
-0.50,0.75,-1.21,104.19,-314.27,81.12
-0.54,0.71,-1.01,112.43,-304.81,55.97
-0.54,0.71,-1.01,112.43,-289.18,40.34
-0.52,0.63,-0.84,129.09,-282.59,40.34
-0.47,0.65,-0.77,138.61,-256.77,25.88
-0.47,0.65,-0.77,138.61,-256.77,25.88
-0.35,0.72,-0.79,143.62,-231.02,13.49
-0.35,0.72,-0.79,143.62,-231.02,13.49
-0.20,0.81,-0.86,154.85,-209.72,3.85
-0.20,0.86,-0.90,162.84,-197.14,-8.48
-0.09,0.86,-0.90,162.84,-197.14,-8.48
-0.02,0.93,-0.87,163.94,-187.44,-25.33
-0.02,0.93,-0.87,163.94,-187.44,-25.33
0.02,0.98,-0.80,161.62,-176.39,-45.10
0.02,0.91,-0.73,163.45,-166.14,-65.92
0.03,0.93,-0.73,163.45,-166.14,-65.92
0.03,0.85,-0.68,167.30,-154.66,-84.11
0.03,0.85,-0.68,167.30,-154.66,-84.11
0.05,0.79,-0.66,168.58,-138.12,-98.75
0.05,0.79,-0.66,163.82,-121.28,-111.45
0.05,0.74,-0.62,163.82,-121.28,-111.45
0.05,0.63,-0.56,154.17,-103.94,-123.90
0.05,0.63,-0.56,154.17,-103.94,-123.90
0.02,0.54,-0.47,142.52,-85.21,-132.02
0.02,0.54,-0.47,142.52,-85.21,-132.02
0.03,0.44,-0.37,133.30,-65.67,-133.18
0.08,0.37,-0.34,127.93,-48.89,-128.60
0.08,0.37,-0.34,127.93,-48.89,-128.60
0.16,0.39,-0.35,127.99,-39.00,-117.68
0.16,0.39,-0.35,127.99,-39.00,-117.68
0.23,0.43,-0.42,127.56,-27.34,-107.79
0.23,0.43,-0.51,121.89,-14.89,-105.04
0.30,0.42,-0.51,121.89,-14.89,-105.04
0.34,0.39,-0.57,111.51,-8.36,-105.53
0.34,0.39,-0.57,111.51,-8.36,-105.53
0.32,0.32,-0.59,97.84,-6.04,-106.87
0.32,0.32,-0.59,97.84,-1.46,-107.97
0.28,0.23,-0.58,83.25,-1.46,-107.97
0.25,0.13,-0.55,67.20,7.63,-105.71
0.25,0.13,-0.55,67.20,7.63,-105.71
0.25,0.04,-0.49,51.88,17.27,-98.21
0.25,0.04,-0.49,51.88,17.27,-98.21
0.27,0.01,-0.47,44.37,26.98,-83.68
0.27,0.01,-0.50,43.21,33.14,-64.51
0.31,0.01,-0.48,43.21,33.14,-64.51
0.36,0.04,-0.54,43.09,37.41,-44.86
0.36,0.04,-0.54,43.09,37.41,-44.86
0.44,0.09,-0.65,40.71,39.79,-28.44
0.44,0.09,-0.65,40.71,39.79,-28.44
0.50,0.18,-0.67,31.98,39.00,-16.91
0.53,0.27,-0.67,24.78,35.10,-10.80
0.52,0.27,-0.67,24.78,35.10,-10.80
0.51,0.30,-0.66,18.31,31.19,-10.19
0.51,0.30,-0.66,18.31,31.19,-10.19
0.51,0.30,-0.68,15.20,28.32,-11.60
0.51,0.30,-0.68,15.20,28.32,-10.80
0.50,0.28,-0.73,13.31,22.71,-10.80
0.51,0.27,-0.77,11.66,16.85,-7.57
0.51,0.27,-0.77,11.66,16.85,-7.57
0.52,0.29,-0.77,7.14,11.66,-4.58
0.52,0.29,-0.77,7.14,11.66,-4.58
0.51,0.32,-0.75,0.55,5.31,-2.14
0.51,0.32,-0.75,-15.08,0.55,0.49
0.51,0.34,-0.73,-4.09,0.55,0.49
0.51,0.36,-0.71,-6.96,-1.95,2.32
0.51,0.36,-0.71,-6.96,-1.95,2.32
0.51,0.38,-0.67,-8.30,-3.05,3.78
0.51,0.38,-0.67,-8.30,-3.05,3.78
0.50,0.39,-0.64,-8.36,-1.89,4.76
0.50,0.39,-0.64,-7.26,1.22,6.29
0.49,0.40,-0.62,-7.26,1.22,6.29
0.49,0.44,-0.64,-5.92,4.46,8.48
0.49,0.44,-0.64,-5.92,4.46,8.48
0.50,0.46,-0.69,-1.83,6.59,10.38
0.50,0.46,-0.69,-1.83,6.59,10.38
0.50,0.48,-0.71,2.50,7.57,11.84
0.50,0.48,-0.75,5.00,8.42,12.45
0.51,0.49,-0.75,5.00,8.42,12.45
0.50,0.51,-0.74,1.53,7.14,12.51
0.50,0.51,-0.74,1.53,7.14,12.51
0.49,0.54,-0.71,-0.73,6.35,12.45
0.49,0.54,-0.71,-0.73,6.35,12.45
0.48,0.56,-0.70,-1.59,6.90,11.96
0.48,0.56,-0.70,-0.73,7.26,11.66
0.47,0.57,-0.72,-0.73,7.26,11.66
0.47,0.57,-0.76,0.61,7.51,11.54
0.47,0.57,-0.76,0.61,7.51,11.54
0.48,0.59,-0.80,0.12,7.32,11.23
0.48,0.59,-0.80,0.12,7.32,11.23
0.49,0.61,-0.80,-1.59,5.68,10.07

-0.38,-0.79,-1.67,-42.24,379.58,169.13
-0.38,-0.79,-1.67,-42.24,379.58,169.13
-0.32,-0.65,-1.76,-74.83,338.26,219.97
-0.31,-0.51,-1.77,-105.16,297.00,255.98
-0.31,-0.51,-1.77,-105.16,297.00,255.98
-0.33,-0.39,-1.70,-135.62,265.69,279.91
-0.33,-0.39,-1.70,-135.62,265.69,279.91
-0.33,-0.30,-1.57,-165.22,245.30,293.58
-0.33,-0.14,-1.45,-188.84,231.32,299.87
-0.36,-0.14,-1.45,-188.84,231.32,299.87
-0.36,-0.09,-1.43,-198.97,219.12,300.84
-0.36,-0.09,-1.43,-198.97,219.12,300.84
-0.43,0.00,-1.44,-193.42,210.51,302.31
-0.43,0.00,-1.44,-180.60,213.26,302.80
-0.42,0.14,-1.51,-180.60,213.26,302.80
-0.34,0.34,-1.79,-165.41,221.56,298.89
-0.34,0.34,-1.79,-165.41,221.56,298.89
-0.16,0.40,-2.13,-140.99,214.72,289.49
-0.16,0.40,-2.13,-140.99,174.44,277.22
-0.05,0.55,-2.30,-122.25,174.44,277.22
0.03,0.73,-2.45,-102.91,113.95,260.80
0.03,0.73,-2.45,-102.91,113.95,260.80
0.08,0.82,-2.53,-75.20,49.32,237.06
0.08,0.82,-2.53,-75.20,49.32,237.06
0.04,0.84,-2.42,-45.41,-19.35,207.21
0.04,0.84,-2.42,-10.93,-89.84,176.51
-0.08,0.74,-2.19,-10.93,-89.84,176.51
-0.25,0.61,-1.99,28.99,-153.63,152.89
-0.25,0.61,-1.99,28.99,-153.63,152.89
-0.37,0.47,-1.82,68.18,-203.67,138.12
-0.37,0.47,-1.82,68.18,-203.67,138.12
-0.48,0.41,-1.64,93.99,-243.84,127.81
-0.53,0.37,-1.51,110.41,-270.75,118.77
-0.53,0.37,-1.51,110.41,-270.75,118.77
-0.54,0.35,-1.37,114.44,-281.74,106.87
-0.54,0.35,-1.37,114.44,-281.74,106.87
-0.51,0.38,-1.23,108.76,-283.63,94.18
-0.51,0.38,-1.23,103.15,-282.71,81.85
-0.45,0.47,-1.10,103.15,-282.71,81.85
-0.39,0.60,-0.97,107.06,-279.85,72.14
-0.39,0.60,-0.97,107.06,-279.85,72.14
-0.31,0.62,-0.99,127.38,-274.41,62.38
-0.31,0.62,-0.99,127.38,-274.41,46.75
-0.21,0.77,-1.03,130.55,-261.60,44.92
-0.14,0.85,-1.00,136.35,-249.45,25.21
-0.14,0.85,-1.00,136.35,-249.45,25.21
-0.11,0.88,-0.96,146.36,-238.83,3.42
-0.11,0.88,-0.96,146.36,-238.83,3.42
-0.09,0.85,-0.91,154.54,-223.75,-17.88
-0.09,0.85,-0.91,158.33,-205.63,-35.28
-0.09,0.83,-0.81,158.33,-205.63,-35.28
-0.08,0.82,-0.72,159.85,-187.74,-48.65
-0.08,0.82,-0.72,159.85,-187.74,-48.65
-0.05,0.82,-0.71,162.96,-169.68,-59.39
-0.05,0.82,-0.71,162.96,-153.14,-69.76
-0.01,0.85,-0.69,162.66,-153.14,-69.76
0.03,0.89,-0.63,157.41,-139.77,-80.99
0.03,0.89,-0.63,157.41,-139.77,-80.99
0.08,0.94,-0.59,154.79,-130.31,-92.41
0.08,0.94,-0.59,154.79,-130.31,-92.41
0.13,0.97,-0.58,157.41,-121.15,-104.19
0.13,0.94,-0.54,162.17,-113.89,-116.82
0.17,0.95,-0.54,162.17,-113.89,-116.82
0.20,0.95,-0.53,166.75,-107.97,-128.23
0.20,0.95,-0.53,166.75,-107.97,-128.23
0.24,0.95,-0.53,168.46,-98.27,-140.20
0.24,0.95,-0.53,168.46,-87.89,-155.40
0.26,0.91,-0.53,164.92,-87.89,-155.40
0.21,0.85,-0.43,155.52,-79.59,-171.20
0.21,0.85,-0.43,155.52,-79.59,-171.20
0.14,0.79,-0.26,148.80,-68.30,-183.23
0.14,0.79,-0.26,148.80,-68.30,-183.23
0.09,0.68,-0.16,149.05,-48.34,-190.98
0.09,0.55,-0.15,151.18,-23.50,-192.08
0.08,0.56,-0.15,151.18,-23.50,-192.08
0.08,0.45,-0.17,150.57,0.98,-187.81
0.08,0.45,-0.17,150.57,0.98,-187.81
0.12,0.38,-0.19,146.42,23.74,-179.99
0.12,0.38,-0.19,146.42,23.74,-169.07
0.15,0.38,-0.21,144.78,42.79,-169.07
0.19,0.37,-0.26,144.78,59.57,-159.12
0.19,0.37,-0.26,144.78,59.57,-159.12
0.24,0.30,-0.36,144.23,72.20,-151.55
0.24,0.30,-0.36,144.23,72.20,-151.55
0.27,0.25,-0.42,138.85,77.58,-143.13
0.27,0.25,-0.42,138.85,93.20,-134.22
0.23,0.18,-0.47,129.33,81.24,-134.22
0.18,0.09,-0.47,119.75,91.06,-124.63
0.18,0.09,-0.47,119.75,91.06,-124.63
0.11,-0.01,-0.49,112.37,108.46,-112.24
0.11,-0.01,-0.49,112.37,108.46,-112.24
0.07,-0.16,-0.52,97.35,130.43,-97.17
0.07,-0.16,-0.52,78.49,155.03,-77.33
0.08,-0.25,-0.55,78.49,155.03,-77.33
0.08,-0.26,-0.56,51.45,179.26,-55.05
0.08,-0.26,-0.56,51.45,179.26,-55.05
0.11,-0.32,-0.67,26.86,202.15,-33.63
0.11,-0.32,-0.67,26.86,202.15,-33.63
0.18,-0.29,-0.71,4.27,217.10,-12.08
0.15,-0.22,-0.68,-8.61,211.55,12.82
0.15,-0.22,-0.68,-8.61,211.55,12.82
0.21,-0.11,-0.78,-10.50,204.10,37.66
0.21,-0.11,-0.78,-10.50,204.10,37.66
0.34,0.11,-0.99,-13.61,198.24,56.76
0.34,0.11,-0.99,-13.79,180.79,67.02
0.47,0.30,-1.23,-13.79,180.79,67.02
0.58,0.42,-1.47,-10.93,157.96,66.53
0.58,0.42,-1.47,-10.93,157.96,66.53
0.61,0.47,-1.55,-14.53,128.91,54.20
0.61,0.47,-1.55,-14.53,128.91,54.20
0.51,0.41,-1.41,-23.38,95.95,36.38
0.51,0.41,-1.41,-32.71,72.02,22.58
0.40,0.33,-1.16,-32.71,72.02,22.58
0.31,0.28,-0.98,-35.83,60.42,18.55
0.31,0.28,-0.98,-35.83,60.42,18.55
0.26,0.23,-0.88,-31.80,57.25,21.06
0.26,0.23,-0.88,-31.80,57.25,21.06
0.24,0.22,-0.81,-28.32,59.08,28.26
0.24,0.22,-0.81,-25.09,62.07,37.60
0.21,0.19,-0.78,-25.09,62.07,37.60
0.20,0.21,-0.77,-23.99,68.12,46.69
0.20,0.21,-0.77,-23.99,68.12,46.69
0.23,0.27,-0.79,-25.76,76.17,54.75
0.23,0.27,-0.79,-25.76,76.17,54.75
0.29,0.43,-0.85,-27.95,81.60,60.36
0.29,0.55,-0.94,-24.23,76.97,59.27
0.34,0.55,-0.94,-24.23,76.97,59.27
0.37,0.61,-1.05,-16.85,65.06,51.88

-0.07,1.07,-1.46,8.73,-170.41,126.28
-0.07,1.07,-1.46,8.73,-170.41,126.28
-0.08,1.08,-1.57,43.21,-189.45,104.92
-0.14,0.98,-1.61,73.36,-214.29,80.20
-0.15,0.98,-1.61,73.36,-214.29,80.20
-0.26,0.91,-1.49,92.77,-237.79,60.97
-0.26,0.91,-1.49,92.77,-237.79,60.97
-0.38,0.84,-1.30,104.06,-252.26,46.94
-0.38,0.84,-1.15,108.52,-256.35,34.61
-0.42,0.84,-1.13,108.52,-256.35,34.61
-0.37,1.00,-1.01,108.15,-252.81,22.34
-0.37,1.00,-1.01,108.15,-252.81,22.34
-0.30,1.14,-0.91,113.40,-248.66,5.68
-0.30,1.14,-0.91,113.40,-243.04,-12.70
-0.22,1.32,-0.84,130.55,-243.04,-12.70
-0.17,1.36,-0.82,167.05,-242.86,-31.43
-0.17,1.36,-0.82,167.05,-242.86,-31.43
-0.15,1.32,-0.87,202.51,-244.63,-55.54
-0.15,1.32,-0.87,202.51,-237.67,-77.88
-0.10,1.26,-0.98,229.13,-237.67,-77.88
-0.06,1.15,-1.06,242.49,-232.97,-98.69
-0.06,1.15,-1.06,242.49,-232.97,-98.69
-0.03,1.06,-1.04,242.13,-233.58,-116.82
-0.03,1.06,-1.04,242.13,-230.96,-134.03
-0.00,1.09,-0.84,225.28,-230.96,-134.03
-0.05,1.17,-0.52,204.96,-221.50,-155.40
-0.05,1.17,-0.52,204.96,-221.50,-155.40
-0.07,1.19,-0.19,194.64,-203.25,-180.97
-0.07,1.19,-0.19,194.64,-180.30,-204.41
-0.08,1.10,0.05,194.70,-180.30,-204.41
-0.06,0.99,0.23,206.30,-150.45,-219.36
-0.06,0.99,0.23,206.30,-150.45,-219.36
-0.03,0.96,0.34,224.18,-109.80,-226.26
-0.03,0.96,0.34,224.18,-109.80,-226.26
-0.02,0.91,0.42,243.96,-65.55,-230.41
-0.06,0.84,0.49,259.64,-23.32,-233.46
-0.06,0.84,0.49,259.64,-23.32,-233.46
-0.08,0.70,0.43,272.95,20.32,-234.68
-0.08,0.70,0.43,272.95,20.32,-234.68
-0.08,0.50,0.24,281.92,67.75,-229.86
-0.08,0.50,0.24,281.19,107.73,-215.15
-0.08,0.28,0.11,281.19,107.73,-215.15
-0.05,0.12,0.02,272.58,140.26,-191.47
-0.05,0.12,0.02,272.58,140.26,-191.47
-0.08,-0.05,-0.07,258.36,165.89,-161.50
-0.08,-0.05,-0.07,258.36,165.89,-130.25
-0.06,-0.20,-0.19,230.53,197.94,-132.39
-0.00,-0.25,-0.33,186.65,232.18,-104.13
-0.00,-0.25,-0.33,186.65,232.18,-104.13
0.06,-0.29,-0.54,139.65,258.36,-76.60
0.06,-0.29,-0.54,139.65,258.36,-60.97
0.18,-0.28,-0.73,98.82,268.55,-50.42
0.25,-0.24,-0.78,67.02,255.49,-23.56
0.25,-0.24,-0.78,67.02,255.49,-23.56
0.30,-0.16,-0.84,43.70,240.48,0.55
0.30,-0.16,-0.84,43.70,240.48,0.55
0.39,0.00,-0.88,22.89,227.60,19.65
0.39,0.00,-0.88,6.23,213.68,30.27
0.50,0.18,-0.94,6.23,213.68,30.27
0.59,0.34,-1.02,-7.32,196.17,30.88
0.59,0.34,-1.02,-7.32,196.17,30.88
0.64,0.44,-1.05,-19.78,178.47,20.94
0.64,0.44,-1.05,-19.78,178.47,20.94
0.63,0.47,-1.01,-26.73,158.33,5.13
0.63,0.47,-0.91,-28.87,138.31,-10.25
0.56,0.43,-0.92,-28.87,138.31,-10.25
0.47,0.34,-0.81,-26.86,125.43,-20.51
0.47,0.34,-0.81,-26.86,125.43,-20.51
0.39,0.26,-0.72,-21.67,121.89,-23.13
0.39,0.26,-0.72,-15.01,122.80,-18.80
0.34,0.19,-0.70,-15.01,122.80,-18.80
0.33,0.12,-0.74,-9.89,124.82,-10.38
0.33,0.12,-0.74,-9.89,124.82,-10.38
0.34,0.06,-0.78,-5.98,123.05,0.85
0.34,0.06,-0.78,-5.98,118.41,12.88
0.33,0.10,-0.82,-10.62,118.41,12.88
0.34,0.12,-0.83,-10.50,111.02,28.69
0.34,0.12,-0.83,-10.50,111.02,28.69
0.35,0.18,-0.86,-9.28,102.42,41.81
0.35,0.18,-0.86,-9.28,102.42,41.81
0.37,0.22,-0.91,-11.90,93.93,50.42
0.37,0.22,-0.91,-16.85,84.96,54.87
0.38,0.28,-0.95,-16.85,84.96,54.87
0.38,0.32,-0.96,-23.13,75.74,57.13
0.38,0.32,-0.96,-23.13,75.74,57.13
0.38,0.38,-0.94,-28.02,67.63,58.11
0.38,0.38,-0.94,-28.02,67.63,58.11
0.38,0.42,-0.94,-31.19,60.91,57.37
0.38,0.45,-0.96,-32.65,55.42,54.69
0.38,0.45,-0.96,-32.65,55.42,54.69
0.39,0.47,-0.97,-33.08,49.74,51.70
0.39,0.47,-0.97,-33.08,49.74,51.70
0.38,0.48,-0.95,-32.71,42.36,49.07
0.38,0.48,-0.95,-32.71,42.36,47.06
0.35,0.48,-0.92,-30.82,36.07,47.06
0.32,0.47,-0.89,-27.71,32.53,45.72
0.32,0.47,-0.89,-27.71,32.53,45.72
0.28,0.46,-0.85,-24.23,31.98,45.35
0.28,0.46,-0.85,-24.23,31.98,45.35
0.24,0.44,-0.81,-21.24,33.75,46.14
0.24,0.44,-0.81,-18.43,37.23,48.22
0.21,0.43,-0.80,-18.43,37.23,48.22
