accX,accY,accZ,gyrX,gyrY,gyrZ
-0.17,0.50,1.81,42.42,28.38,-8.42
-0.23,0.46,1.98,44.31,64.09,-25.76
-0.23,0.46,1.98,29.05,112.55,-51.51
-0.26,0.62,2.39,29.05,112.55,-51.51
-0.40,0.54,2.44,85.14,168.03,-56.21
-0.40,0.54,2.44,85.14,168.03,-56.21
-0.53,0.46,2.38,116.39,234.31,-68.12
-0.53,0.46,2.38,116.39,312.44,-76.84
-0.61,0.27,2.10,138.67,302.61,-76.84
-0.54,0.15,1.75,162.84,358.34,-70.98
-0.54,0.15,1.75,162.84,358.34,-70.98
-0.47,0.14,1.56,180.36,391.48,-54.81
-0.47,0.14,1.56,180.36,391.48,-54.81
-0.50,0.09,1.42,192.38,405.58,-36.68
-0.50,0.09,1.42,199.83,414.92,-18.01
-0.48,0.04,1.13,199.83,414.92,-18.01
-0.31,-0.01,0.71,193.36,423.46,-1.53
-0.31,-0.01,0.71,193.36,423.46,-1.53
-0.08,0.02,0.33,173.03,419.25,13.98
-0.08,0.02,0.33,173.03,398.99,25.94
0.12,0.01,0.07,142.82,398.99,25.94
0.31,-0.01,-0.12,109.80,370.24,30.03
0.31,-0.01,-0.12,109.80,370.24,30.03
0.44,-0.01,-0.19,70.19,333.86,29.97
0.44,-0.01,-0.19,70.19,333.86,29.97
0.53,-0.03,-0.23,30.15,295.04,27.10
0.53,-0.03,-0.23,2.20,254.76,25.51
0.65,-0.04,-0.30,2.20,254.76,25.51
0.73,-0.05,-0.35,-15.01,208.74,27.65
0.73,-0.05,-0.35,-15.01,208.74,27.65
0.79,-0.03,-0.40,-24.41,156.80,32.10
0.79,-0.03,-0.40,-24.41,105.53,36.44
0.82,0.00,-0.42,-31.19,105.53,36.44
0.83,0.03,-0.44,-36.01,58.53,38.70
0.83,0.03,-0.44,-36.01,58.53,38.70
0.84,0.05,-0.43,-39.79,15.01,38.88
0.84,0.05,-0.43,-39.79,15.01,38.88
0.82,0.05,-0.39,-42.24,-24.17,37.29
0.82,0.05,-0.39,-45.65,-59.33,35.34
0.79,0.06,-0.35,-45.65,-59.33,35.34
0.74,0.06,-0.30,-52.73,-91.61,32.53
0.74,0.06,-0.30,-52.73,-91.61,32.53
0.70,0.06,-0.28,-59.20,-119.93,29.91
0.70,0.06,-0.28,-60.79,-149.05,30.82
0.65,0.00,-0.30,-60.79,-149.05,30.82
0.60,0.02,-0.27,-73.61,-180.36,30.64
0.60,0.02,-0.27,-73.61,-180.36,30.64
0.52,0.01,-0.19,-80.93,-212.83,33.20
0.52,0.01,-0.19,-91.55,-240.05,35.28
0.46,0.02,-0.13,-91.55,-240.05,35.28
0.38,0.07,-0.04,-105.83,-266.11,37.23
0.38,0.07,-0.04,-105.83,-266.11,37.23
0.27,0.10,0.09,-115.36,-292.66,38.21
0.27,0.10,0.09,-122.38,-314.33,38.94
0.18,0.15,0.23,-122.38,-314.33,38.94
0.09,0.18,0.41,-121.95,-333.19,39.79
0.09,0.18,0.41,-121.95,-333.19,39.79
-0.00,0.20,0.60,-115.66,-342.53,40.89
-0.00,0.20,0.60,-115.66,-342.53,40.89
-0.04,0.23,0.76,-110.35,-341.49,40.89
-0.06,0.26,0.91,-104.37,-335.82,40.47
-0.06,0.26,0.91,-104.37,-335.82,40.47
-0.06,0.27,1.02,-92.83,-325.56,38.70
-0.06,0.27,1.02,-92.83,-325.56,38.70
-0.03,0.32,1.14,-83.01,-311.52,35.52
-0.03,0.39,1.31,-71.17,-296.69,29.54
-0.02,0.39,1.31,-71.17,-296.69,29.54
-0.09,0.42,1.48,-54.57,-278.69,20.63
-0.09,0.42,1.48,-54.57,-278.69,20.63
-0.12,0.41,1.59,-38.57,-251.28,8.97
-0.12,0.41,1.69,-22.64,-220.76,-1.95
-0.15,0.39,1.67,-22.64,-220.76,-1.95
-0.20,0.35,1.67,-4.39,-190.67,-8.24
-0.20,0.35,1.67,-4.39,-190.67,-8.24
-0.20,0.28,1.55,13.06,-157.53,-12.27
-0.20,0.28,1.39,19.23,-129.88,-15.38
-0.17,0.25,1.40,19.23,-129.88,-15.38
-0.17,0.21,1.28,18.80,-111.63,-17.58
-0.17,0.21,1.28,18.80,-111.63,-17.58
-0.18,0.17,1.22,15.56,-98.57,-18.31
-0.18,0.17,1.22,6.53,-88.26,-16.91
-0.20,0.16,1.21,6.53,-88.26,-16.91
-0.22,0.16,1.23,-2.93,-78.12,-13.73
-0.22,0.16,1.23,-2.93,-78.12,-13.73
-0.23,0.17,1.23,-10.31,-67.02,-9.77
-0.23,0.17,1.23,-15.69,-57.37,-6.23
-0.19,0.10,1.13,-15.69,-57.37,-6.23
-0.24,0.21,1.15,-40.16,-53.28,-8.18
-0.24,0.21,1.15,-40.16,-53.28,-8.18
-0.29,0.27,1.25,-41.14,-52.43,-1.46
-0.29,0.28,1.27,-15.93,-41.26,8.48
-0.29,0.28,1.27,-15.93,-41.26,8.48
-0.27,0.28,1.24,-7.63,-25.09,12.27
-0.27,0.28,1.24,-7.63,-25.09,12.27
-0.26,0.26,1.19,-6.77,-11.35,14.10
-0.26,0.26,1.10,-7.81,-2.75,17.70
-0.23,0.28,1.10,-7.81,-2.75,17.70
-0.21,0.33,1.02,-8.79,-0.12,21.12
-0.21,0.33,1.02,-8.79,-0.12,21.12
-0.18,0.35,0.97,-7.20,-0.98,21.91
-0.18,0.35,0.97,-7.20,-2.08,20.69
-0.17,0.35,0.96,-8.06,-2.08,20.69
-0.17,0.37,0.99,-10.86,-1.65,18.98
-0.17,0.37,0.99,-10.86,-1.65,18.98
-0.16,0.39,1.02,-12.94,0.73,16.78
-0.16,0.39,1.02,-12.94,0.73,13.61
-0.16,0.40,1.03,-12.33,3.60,13.61
-0.14,0.39,1.00,-9.09,7.93,10.19
-0.14,0.39,1.00,-9.09,7.93,10.19
-0.14,0.38,0.97,-6.35,11.60,7.51
-0.14,0.38,0.97,-6.35,11.60,7.51
-0.13,0.36,0.95,-5.19,14.04,5.86
-0.13,0.36,0.95,-5.43,15.32,5.25
-0.13,0.37,0.92,-5.43,15.32,5.25
-0.12,0.38,0.90,-5.68,13.73,4.46
-0.12,0.38,0.90,-5.68,13.73,4.46
-0.11,0.37,0.90,-3.66,11.29,3.11
-0.11,0.37,0.90,-3.66,11.29,3.11
-0.10,0.36,0.91,-2.62,9.09,2.08
-0.10,0.36,0.93,-2.38,8.24,1.22
-0.10,0.35,0.93,-2.38,8.24,1.22
-0.09,0.35,0.94,-2.69,8.79,0.43
-0.09,0.35,0.94,-2.69,8.79,0.43
-0.09,0.36,0.94,-3.23,8.79,-0.37
-0.09,0.36,0.94,-3.23,8.79,-1.53
-0.09,0.35,0.92,-1.77,6.84,-1.53
-0.09,0.33,0.90,0.55,6.04,-2.99

-0.09,0.62,1.74,47.91,41.20,-15.38
-0.09,0.62,1.74,47.91,41.20,-15.38
-0.25,0.79,2.15,39.06,67.02,-38.57
-0.40,0.74,2.30,101.50,114.26,-49.50
-0.39,0.74,2.30,101.50,114.26,-49.50
-0.55,0.66,2.26,140.44,179.75,-69.03
-0.55,0.66,2.26,140.44,179.75,-69.03
-0.75,0.50,2.14,150.51,248.35,-88.20
-0.75,0.50,2.14,152.04,328.67,-101.44
-0.78,0.31,1.98,152.04,328.67,-101.44
-0.67,0.12,1.68,158.57,400.76,-99.43
-0.67,0.12,1.68,158.57,400.76,-99.43
-0.64,0.10,1.49,164.06,432.25,-82.52
-0.64,0.10,1.49,164.06,432.25,-82.52
-0.59,0.07,1.31,185.18,440.67,-57.80
-0.59,0.07,1.31,201.60,445.50,-33.94
-0.48,-0.02,1.03,201.60,445.50,-33.94
-0.28,-0.05,0.67,200.99,446.66,-10.13
-0.28,-0.05,0.67,200.99,446.66,-10.13
-0.07,-0.02,0.33,180.11,435.85,10.38
-0.07,-0.02,0.33,180.11,420.23,23.13
0.13,0.00,0.06,146.36,413.15,23.13
0.34,-0.00,-0.14,108.58,382.20,27.10
0.34,-0.00,-0.14,108.58,382.20,27.10
0.49,-0.03,-0.25,69.76,345.89,26.49
0.49,-0.03,-0.25,69.76,345.89,26.49
0.58,-0.04,-0.21,32.04,302.00,24.96
0.58,-0.04,-0.21,5.98,257.57,23.68
0.62,-0.05,-0.14,5.98,257.57,23.68
0.65,-0.08,-0.09,-4.88,219.30,24.66
0.65,-0.08,-0.09,-4.88,219.30,24.66
0.67,-0.09,-0.05,-7.14,184.33,29.91
0.67,-0.09,-0.05,-7.14,153.08,37.29
0.68,-0.06,-0.03,-4.33,151.61,37.29
0.70,-0.03,-0.06,0.79,124.39,44.01
0.70,-0.03,-0.06,0.79,124.39,44.01
0.75,0.01,-0.16,5.19,100.89,48.71
0.75,0.01,-0.16,5.19,100.89,48.71
0.84,0.05,-0.31,5.31,73.49,49.93
0.84,0.05,-0.31,6.96,37.23,48.22
0.89,0.06,-0.40,6.96,37.23,48.22
0.93,0.08,-0.46,0.67,-2.01,44.13
0.93,0.08,-0.46,0.67,-2.01,44.13
0.95,0.14,-0.44,-11.29,-44.37,39.06
0.95,0.14,-0.44,-11.29,-44.37,39.06
0.92,0.16,-0.35,-18.25,-86.91,31.25
0.87,0.17,-0.20,-26.00,-120.36,19.59
0.87,0.17,-0.20,-26.00,-120.36,19.59
0.83,0.17,-0.07,-34.91,-144.65,5.80
0.83,0.17,-0.07,-34.91,-144.65,5.80
0.78,0.18,0.08,-40.89,-164.86,-6.53
0.78,0.18,0.24,-40.77,-180.91,-17.03
0.71,0.20,0.25,-40.77,-180.91,-17.03
0.59,0.21,0.49,-34.61,-193.12,-26.55
0.59,0.21,0.49,-34.61,-193.12,-26.55
0.53,0.21,0.60,-30.64,-189.51,-41.26
0.53,0.21,0.60,-23.25,-180.11,-55.18
0.51,0.16,0.55,-23.25,-180.11,-55.18
0.50,0.08,0.40,-15.14,-179.87,-65.00
0.50,0.08,0.40,-15.14,-179.87,-65.00
0.46,-0.01,0.27,-9.16,-193.73,-68.24
0.46,-0.01,0.27,-9.16,-214.17,-67.26
0.38,-0.11,0.23,-7.45,-214.17,-67.26
0.30,-0.19,0.22,-16.30,-233.28,-62.74
0.30,-0.19,0.22,-16.30,-233.28,-62.74
0.21,-0.21,0.30,-35.40,-250.49,-55.36
0.21,-0.21,0.30,-50.84,-264.65,-43.64
0.14,-0.25,0.40,-50.84,-264.65,-43.64
0.07,-0.25,0.54,-72.33,-272.71,-30.94
0.07,-0.25,0.54,-72.33,-272.71,-30.94
0.02,-0.18,0.71,-91.13,-276.98,-15.32
0.02,-0.18,0.71,-101.87,-279.42,-2.01
0.03,-0.08,0.89,-101.87,-279.42,-2.01
0.06,0.04,1.11,-96.74,-280.70,8.12
0.06,0.04,1.11,-96.74,-280.70,8.12
0.07,0.18,1.37,-75.44,-279.36,14.16
0.07,0.18,1.37,-75.44,-269.53,11.11
0.03,0.27,1.62,-44.92,-269.53,11.11
-0.03,0.29,1.75,-13.85,-245.79,-0.43
-0.03,0.29,1.75,-13.85,-245.79,-0.43
-0.06,0.21,1.69,8.91,-208.80,-17.64
-0.06,0.21,1.69,8.91,-208.80,-17.64
-0.08,0.07,1.51,19.65,-168.95,-32.96
-0.09,-0.04,1.27,17.58,-137.02,-38.88
-0.09,-0.04,1.27,17.58,-137.02,-38.88
-0.07,-0.08,1.11,5.31,-119.69,-36.62
-0.07,-0.08,1.11,5.31,-119.69,-36.62
-0.08,-0.10,1.05,-10.62,-115.42,-31.37
-0.10,-0.12,1.06,-26.43,-117.37,-24.72
-0.10,-0.12,1.06,-26.43,-117.37,-24.72
-0.12,-0.09,1.11,-46.14,-119.45,-16.66
-0.12,-0.09,1.11,-62.01,-120.06,-9.46
-0.13,-0.04,1.17,-62.01,-120.06,-9.46
-0.14,0.01,1.23,-70.25,-118.77,-4.46
-0.14,0.01,1.23,-70.25,-118.77,-4.46
-0.15,0.05,1.30,-72.39,-115.36,-0.92
-0.15,0.05,1.34,-69.34,-108.09,1.89
-0.13,0.02,1.34,-69.34,-108.09,1.89
-0.19,0.10,1.44,-74.04,-95.89,1.40
-0.19,0.10,1.44,-74.04,-95.89,1.40
-0.20,0.14,1.50,-65.00,-80.93,5.98
-0.20,0.14,1.50,-44.74,-61.83,10.80
-0.21,0.15,1.45,-44.74,-61.83,10.80
-0.20,0.16,1.34,-35.64,-41.38,11.54
-0.20,0.16,1.34,-35.64,-41.38,11.54
-0.18,0.17,1.20,-29.05,-26.61,12.57
-0.18,0.17,1.20,-29.05,-26.61,14.16
-0.15,0.18,1.04,-24.35,-18.74,14.16
-0.12,0.20,0.92,-23.50,-18.01,14.47
-0.12,0.20,0.92,-23.50,-18.01,14.47
-0.10,0.21,0.85,-26.86,-22.34,13.31
-0.10,0.21,0.85,-26.86,-22.34,13.31
-0.10,0.24,0.86,-34.00,-28.26,11.54
-0.10,0.24,0.92,-39.31,-33.75,9.46
-0.11,0.26,0.92,-39.31,-33.75,9.46
-0.13,0.27,1.01,-41.93,-34.42,6.90
-0.13,0.27,1.01,-41.93,-34.42,6.90
-0.14,0.28,1.08,-41.56,-29.17,4.27
-0.14,0.28,1.08,-37.48,-20.81,2.26
-0.15,0.28,1.12,-37.48,-20.81,2.26
-0.15,0.28,1.14,-30.21,-11.17,0.67
-0.15,0.28,1.14,-30.21,-11.17,0.67
-0.14,0.26,1.13,-21.42,-0.24,-0.37
-0.14,0.26,1.13,-21.42,-0.24,-0.37
-0.14,0.24,1.12,-12.82,10.93,-0.61
-0.14,0.23,1.09,-5.07,20.08,0.06
-0.14,0.23,1.09,-5.07,20.08,0.06
-0.13,0.23,1.02,1.22,27.22,0.92

-0.19,0.49,2.05,44.07,70.92,-3.85
-0.19,0.49,2.05,44.07,70.92,-3.85
-0.28,0.51,2.38,62.74,124.88,-17.82
-0.28,0.48,2.56,90.64,194.40,-33.51
-0.46,0.49,2.56,90.64,194.40,-33.51
-0.64,0.44,2.47,119.45,278.56,-48.65
-0.64,0.44,2.47,119.45,278.56,-48.65
-0.73,0.34,2.13,141.78,362.18,-59.69
-0.73,0.34,2.13,141.78,362.18,-59.69
-0.75,0.22,1.71,162.90,423.95,-60.18
-0.69,0.12,1.30,183.11,460.14,-49.74
-0.69,0.12,1.30,183.11,460.14,-49.74
-0.56,0.02,0.91,192.26,471.07,-32.29
-0.56,0.02,0.91,192.26,471.07,-32.29
-0.35,0.02,0.60,187.99,463.81,-12.76
-0.35,0.02,0.60,187.99,448.18,6.90
-0.10,-0.04,0.28,178.04,442.81,6.90
0.10,-0.01,0.07,143.86,413.82,17.70
0.10,-0.01,0.07,143.86,413.82,17.70
0.25,-0.04,-0.05,108.15,377.62,21.79
0.25,-0.04,-0.05,108.15,377.62,21.79
0.39,-0.09,-0.12,69.82,338.62,20.75
0.39,-0.09,-0.12,69.82,299.74,20.69
0.50,-0.14,-0.15,34.97,299.74,20.69
0.57,-0.15,-0.11,6.47,259.77,24.23
0.57,-0.15,-0.11,6.47,259.77,24.23
0.62,-0.13,-0.04,-10.50,220.09,29.79
0.62,-0.13,-0.04,-10.50,220.09,29.79
0.65,-0.08,0.04,-17.64,183.53,35.22
0.70,-0.02,0.03,-16.78,151.25,39.00
0.70,-0.02,0.03,-16.78,151.25,39.00
0.75,0.02,-0.07,-10.93,118.96,40.95
0.75,0.02,-0.07,-10.93,118.96,40.95
0.81,0.03,-0.25,-3.72,84.84,39.98
0.81,0.03,-0.25,-3.85,43.82,37.48
0.88,0.03,-0.45,-3.85,43.82,37.48
0.89,0.01,-0.53,-7.45,-5.55,34.67
0.89,0.01,-0.53,-7.45,-5.55,34.67
0.84,0.01,-0.42,-13.49,-55.36,31.98
0.84,0.01,-0.42,-13.49,-94.54,28.02
0.75,0.02,-0.21,-24.84,-94.54,28.02
0.68,0.02,-0.02,-37.66,-117.13,22.58
0.68,0.02,-0.02,-37.66,-117.13,22.58
0.61,0.01,0.17,-49.26,-128.66,16.91
0.61,0.01,0.17,-49.26,-128.66,16.91
0.61,0.03,0.33,-55.91,-135.07,14.04
0.61,0.12,0.46,-52.55,-141.24,13.98
0.62,0.10,0.46,-52.55,-141.24,13.98
0.61,0.17,0.55,-44.62,-151.12,11.78
0.61,0.17,0.55,-44.62,-151.12,11.78
0.58,0.18,0.62,-29.48,-163.27,6.59
0.58,0.18,0.62,-29.48,-163.27,-1.53
0.55,0.15,0.64,-14.22,-168.52,-1.53
0.54,0.14,0.59,-11.05,-170.47,-11.29
0.54,0.14,0.59,-11.05,-170.47,-11.29
0.51,0.07,0.49,-8.30,-176.88,-19.17
0.51,0.07,0.49,-8.30,-176.88,-19.17
0.48,-0.03,0.43,-7.14,-187.01,-23.80
0.38,-0.08,0.41,-18.07,-198.18,-24.60
0.38,-0.08,0.41,-18.07,-198.18,-24.60
0.29,-0.15,0.44,-30.88,-212.10,-19.90
0.29,-0.15,0.44,-30.88,-212.10,-19.90
0.23,-0.17,0.51,-47.91,-220.40,-14.59
0.18,-0.17,0.60,-62.26,-225.52,-5.74
0.18,-0.17,0.60,-62.26,-225.52,-5.74
0.16,-0.07,0.71,-77.88,-231.57,4.33
0.16,-0.07,0.71,-77.88,-231.57,4.33
0.10,-0.00,0.82,-82.95,-240.97,14.77
0.03,-0.01,0.92,-79.90,-247.92,21.42
0.03,-0.01,0.92,-79.90,-247.92,21.42
-0.02,-0.00,1.00,-80.63,-245.61,26.43
-0.02,-0.00,1.00,-80.63,-245.61,26.43
-0.05,0.02,1.00,-85.75,-238.28,31.62
-0.01,0.10,0.97,-92.65,-233.03,37.11
-0.01,0.10,0.97,-92.65,-233.03,37.11
-0.01,0.20,1.02,-96.56,-237.67,41.20
-0.01,0.20,1.02,-96.56,-237.67,41.20
-0.05,0.23,1.16,-86.06,-247.01,41.44
-0.10,0.26,1.36,-73.79,-247.74,39.61
-0.10,0.26,1.36,-73.79,-247.74,39.61
-0.17,0.31,1.56,-67.63,-232.85,33.94
-0.17,0.31,1.56,-67.63,-232.85,33.94
-0.18,0.34,1.66,-61.95,-204.71,26.31
-0.18,0.37,1.70,-52.06,-173.77,18.74
-0.20,0.37,1.70,-52.06,-173.77,18.74
-0.22,0.35,1.66,-36.13,-142.88,11.17
-0.22,0.35,1.66,-36.13,-142.88,11.17
-0.22,0.31,1.56,-22.64,-110.96,4.58
-0.22,0.31,1.56,-16.85,-81.91,-0.49
-0.20,0.29,1.41,-16.85,-81.91,-0.49
-0.19,0.29,1.26,-15.32,-63.66,-3.85
-0.19,0.29,1.26,-15.32,-63.66,-3.85
-0.18,0.26,1.17,-14.10,-56.03,-5.92
-0.18,0.26,1.17,-17.09,-50.84,-6.90
-0.18,0.26,1.15,-17.09,-50.84,-6.90
-0.18,0.27,1.16,-23.74,-44.31,-7.87
-0.18,0.27,1.16,-23.74,-44.31,-7.87
-0.18,0.28,1.20,-30.09,-35.46,-9.22
-0.18,0.28,1.23,-33.33,-24.35,-10.07
-0.18,0.28,1.23,-33.33,-24.35,-10.07
-0.19,0.27,1.22,-33.57,-11.72,-9.95
-0.19,0.27,1.22,-33.57,-11.72,-9.95
-0.17,0.29,1.16,-32.29,-0.49,-8.79
-0.17,0.29,1.08,-26.61,5.19,-6.65
-0.16,0.29,1.08,-26.61,5.19,-6.65
-0.14,0.28,1.00,-17.03,6.59,-4.27
-0.14,0.28,1.00,-17.03,6.59,-4.27
-0.13,0.27,0.94,-10.50,6.29,-1.53
-0.13,0.27,0.94,-7.69,5.25,1.65
-0.12,0.27,0.89,-7.69,5.25,1.65
-0.10,0.28,0.86,-8.61,3.72,4.82
-0.10,0.28,0.86,-8.61,3.72,4.82
-0.10,0.29,0.85,-9.70,0.18,7.45
-0.10,0.29,0.85,-9.70,0.18,9.16
-0.10,0.30,0.88,-9.16,-3.11,9.16
-0.11,0.31,0.92,-8.30,-3.78,9.52
-0.11,0.31,0.92,-8.30,-3.78,9.52
-0.11,0.32,0.96,-7.39,-1.46,9.22
-0.11,0.32,0.96,-7.39,-1.46,9.22
-0.11,0.33,0.98,-5.49,2.62,8.36
-0.11,0.33,0.97,-2.20,6.53,7.02
-0.11,0.33,0.97,-2.20,6.53,7.02
-0.10,0.32,0.95,1.10,10.01,5.37
-0.10,0.32,0.95,1.10,10.01,5.37
-0.10,0.31,0.94,2.99,12.21,3.91
-0.10,0.31,0.94,2.99,12.21,2.20
-0.09,0.32,0.94,3.54,13.18,2.20
-0.09,0.32,0.95,4.09,13.31,-0.61

-0.16,0.51,1.89,40.04,44.07,-0.24
-0.16,0.51,1.89,40.04,44.07,-0.24
-0.31,0.46,2.15,57.62,85.02,-9.03
-0.31,0.46,2.15,74.34,149.78,-20.57
-0.41,0.39,2.36,74.34,149.78,-20.57
-0.53,0.39,2.46,93.57,226.75,-27.71
-0.53,0.39,2.46,93.57,226.75,-27.71
-0.66,0.36,2.40,122.01,304.63,-28.50
-0.66,0.36,2.40,122.01,304.63,-28.50
-0.79,0.26,2.20,160.64,372.38,-22.28
-0.79,0.18,1.77,198.06,426.70,-8.48
-0.80,0.18,1.77,198.06,426.70,-8.48
-0.69,0.15,1.29,220.64,460.39,11.54
-0.69,0.15,1.29,220.64,460.39,11.54
-0.48,0.18,0.89,230.16,469.73,32.29
-0.48,0.18,0.89,230.16,459.66,47.91
-0.26,0.27,0.62,225.59,459.66,47.91
-0.09,0.30,0.35,206.05,441.89,53.41
-0.09,0.30,0.35,206.05,441.89,53.41
0.07,0.22,0.06,170.47,422.61,44.74
0.07,0.22,0.06,170.47,422.61,44.74
0.25,0.09,-0.22,121.46,399.54,28.20
0.25,0.09,-0.22,121.46,399.54,12.57
0.41,-0.04,-0.36,58.47,368.23,12.45
0.54,-0.15,-0.39,9.03,324.71,6.47
0.54,-0.15,-0.39,9.03,324.71,6.47
0.67,-0.18,-0.37,-26.92,273.56,9.58
0.67,-0.18,-0.37,-26.92,273.56,9.58
0.71,-0.17,-0.29,-48.28,216.86,19.10
0.71,-0.14,-0.17,-51.45,162.66,32.47
0.71,-0.13,-0.17,-51.45,162.66,32.47
0.70,-0.06,-0.07,-46.33,119.75,43.70
0.70,-0.06,-0.07,-46.33,119.75,43.70
0.72,0.01,-0.04,-39.79,88.81,50.29
0.72,0.01,-0.04,-33.63,63.29,51.51
0.77,0.08,-0.09,-33.63,63.29,51.51
0.82,0.11,-0.17,-25.51,34.85,49.07
0.82,0.11,-0.17,-25.51,34.85,49.07
0.86,0.12,-0.21,-16.42,4.94,45.78
0.86,0.12,-0.21,-16.42,4.94,45.78
0.86,0.19,-0.15,-14.89,-23.93,40.77
0.82,0.24,0.00,-17.64,-49.13,30.58
0.82,0.24,0.00,-17.64,-49.13,30.58
0.79,0.25,0.13,-19.04,-66.59,16.05
0.79,0.25,0.13,-19.04,-66.59,16.05
0.79,0.25,0.17,-21.79,-77.94,1.65
0.79,0.25,0.17,-24.17,-93.81,-9.46
0.80,0.25,0.14,-24.17,-93.81,-9.46
0.75,0.19,0.15,-18.86,-119.32,-18.98
0.75,0.19,0.15,-18.86,-119.32,-18.98
0.69,0.10,0.21,-11.78,-144.35,-25.63
0.69,0.10,0.21,-11.78,-163.64,-28.87
0.65,0.06,0.23,-12.51,-163.64,-28.87
0.59,0.02,0.23,-16.66,-181.09,-30.52
0.59,0.02,0.23,-16.66,-181.09,-30.52
0.57,-0.05,0.25,-22.71,-197.69,-30.27
0.57,-0.05,0.25,-22.71,-197.69,-27.22
0.46,-0.05,0.30,-32.96,-210.39,-27.22
0.39,-0.08,0.35,-40.41,-223.94,-20.87
0.39,-0.08,0.35,-40.41,-223.94,-20.87
0.34,-0.06,0.36,-57.07,-233.52,-18.25
0.34,-0.06,0.36,-57.07,-246.46,-11.11
0.27,-0.07,0.44,-65.61,-246.46,-11.11
0.21,-0.05,0.52,-71.72,-257.14,-4.39
0.21,-0.05,0.52,-71.72,-257.14,-4.39
0.17,0.03,0.66,-81.91,-265.93,1.71
0.17,0.03,0.66,-81.91,-272.95,6.96
0.17,0.11,0.78,-84.47,-272.95,6.96
0.16,0.23,0.96,-80.81,-276.73,7.32
0.16,0.23,0.96,-80.81,-276.73,7.32
0.12,0.34,1.14,-66.96,-277.77,4.09
0.12,0.34,1.14,-66.96,-277.77,4.09
0.04,0.37,1.27,-50.54,-272.58,-5.62
0.04,0.31,1.33,-36.13,-256.71,-20.69
-0.03,0.30,1.33,-36.13,-256.71,-20.69
-0.07,0.20,1.33,-29.54,-230.35,-33.75
-0.07,0.20,1.33,-29.54,-230.35,-33.75
-0.09,0.12,1.29,-29.91,-201.23,-39.06
-0.09,0.05,1.20,-35.03,-175.17,-37.78
-0.09,0.05,1.20,-35.03,-175.17,-37.78
-0.08,0.05,1.17,-43.82,-158.94,-31.49
-0.08,0.05,1.17,-43.82,-158.94,-31.49
-0.08,0.05,1.18,-48.95,-149.84,-22.58
-0.06,0.07,1.25,-52.43,-141.72,-13.85
-0.06,0.07,1.25,-52.43,-141.72,-13.85
-0.05,0.12,1.34,-54.93,-132.93,-6.41
-0.05,0.12,1.34,-54.93,-132.93,-6.41
-0.02,0.16,1.35,-57.13,-122.62,-3.48
-0.05,0.29,1.54,-60.30,-113.04,-3.36
-0.05,0.29,1.54,-60.30,-113.04,-3.36
-0.09,0.28,1.57,-30.64,-101.62,-0.73
-0.09,0.28,1.57,-30.64,-101.62,-2.75
-0.12,0.25,1.52,-12.63,-81.36,-2.75
-0.14,0.21,1.43,-4.94,-58.72,-5.19
-0.14,0.21,1.43,-4.94,-58.72,-5.19
-0.14,0.17,1.31,-0.49,-39.12,-5.49
-0.14,0.17,1.31,-0.49,-23.50,-3.42
-0.13,0.16,1.20,-0.67,-25.02,-3.42
-0.10,0.18,1.12,-4.58,-18.62,-0.06
-0.10,0.18,1.12,-4.58,-18.62,-0.06
-0.09,0.19,1.04,-6.65,-18.98,2.93
-0.09,0.19,1.04,-6.65,-18.98,2.93
-0.08,0.20,0.98,-9.09,-22.22,5.31
-0.07,0.22,0.96,-13.37,-27.10,6.65
-0.07,0.22,0.96,-13.37,-27.10,6.65
-0.08,0.23,0.96,-17.21,-31.49,6.59
-0.08,0.23,0.96,-17.21,-31.49,6.59
-0.08,0.24,0.99,-21.12,-32.10,5.80
-0.08,0.24,1.02,-24.72,-28.75,4.46
-0.09,0.24,1.02,-24.72,-28.75,4.46
-0.09,0.24,1.02,-26.49,-23.62,3.78
-0.09,0.24,1.02,-26.49,-23.62,3.78
-0.08,0.26,1.02,-26.25,-19.17,3.97
-0.08,0.26,1.02,-23.62,-16.17,4.27
-0.08,0.27,1.01,-23.62,-16.17,4.27
-0.08,0.25,1.00,-18.68,-13.12,4.15
-0.08,0.25,1.00,-18.68,-13.12,4.15
-0.07,0.24,0.99,-14.04,-8.97,4.46
-0.07,0.24,0.99,-14.04,-8.97,5.31
-0.07,0.24,0.96,-11.96,-5.49,5.31
-0.07,0.24,0.92,-10.25,-3.97,6.23
-0.07,0.24,0.92,-10.25,-3.97,6.23
-0.06,0.23,0.87,-9.09,-4.76,7.14
-0.06,0.23,0.87,-9.09,-4.76,7.14
-0.05,0.26,0.83,-9.52,-8.54,8.12
-0.05,0.26,0.82,-8.42,-15.63,7.69
-0.05,0.27,0.82,-8.42,-15.63,7.69
-0.06,0.26,0.87,-7.81,-22.95,5.98

-0.24,0.40,1.82,20.81,26.37,1.53
-0.24,0.40,1.82,20.81,26.37,1.53
-0.34,0.39,2.12,31.92,65.98,-1.46
-0.34,0.39,2.35,53.16,119.93,-5.37
-0.46,0.40,2.35,53.16,119.93,-5.37
-0.54,0.33,2.40,87.65,186.77,-8.30
-0.54,0.33,2.40,87.65,186.77,-8.30
-0.64,0.28,2.40,123.29,259.52,-7.32
-0.64,0.28,2.40,165.77,328.92,1.34
-0.68,0.17,2.30,165.77,328.92,1.34
-0.73,0.13,2.12,198.91,389.10,15.20
